,MMM,AOS,ABT,ACN,ATVI,ADM,ADBE,ADP,AES,AFL,A,APD,AKAM,ALK,ALB,ARE,ALGN,LNT,ALL,MO,AMZN,AMD,AEE,AEP,AXP,AIG,AMT,AME,AMGN,APH,ADI,ANSS,AON,APA,AAPL,AMAT,ACGL,AJG,T,ATO,ADSK,AZO,AVB,AVY,AXON,BKR,BALL,BAC,BBWI,BAX,BDX,WRB,BBY,BIO,TECH,BIIB,BLK,BK,BA,BKNG,BWA,BXP,BSX,BMY,BRO,BG,CHRW,CDNS,CPT,CPB,COF,CAH,KMX,CCL,CAT,COR,CNC,CNP,CRL,SCHW,CVX,CB,CHD,CI,CINF,CTAS,CSCO,C,CLX,CMS,KO,CTSH,CL,CMCSA,CMA,CAG,COP,ED,STZ,COO,CPRT,GLW,CSGP,COST,CTRA,CCI,CSX,CMI,CVS,DHI,DHR,DRI,DVA,DE,XRAY,DVN,DIS,DLTR,D,DOV,DTE,DUK,DD,DXC,EMN,ETN,EBAY,ECL,EIX,EW,EA,ELV,LLY,EMR,ETR,EOG,EQT,EFX,EQIX,EQR,ESS,EL,EG,EVRG,ES,EXC,EXPD,XOM,FFIV,FDS,FICO,FAST,FRT,FDX,FITB,FE,FIS,FI,FMC,F,BEN,FCX,GRMN,IT,GEN,GD,GE,GIS,GPC,GILD,GL,GPN,GS,HAL,HIG,HAS,PEAK,HSIC,HSY,HES,HOLX,HD,HON,HRL,HST,HPQ,HUM,HBAN,IBM,IEX,IDXX,ITW,ILMN,INCY,INTC,IFF,IP,IPG,INTU,ISRG,IVZ,IRM,JBHT,JKHY,J,JNJ,JCI,JPM,JNPR,K,KEY,KMB,KIM,KLAC,KR,LHX,LH,LRCX,LEN,LNC,LIN,LMT,L,LOW,MTB,MRO,MAR,MMC,MLM,MAS,MTCH,MKC,MCD,MCK,MDT,MRK,MET,MTD,MGM,MCHP,MU,MSFT,MAA,MHK,TAP,MDLZ,MNST,MCO,MS,MOS,MSI,NTAP,NWL,NEM,NEE,NKE,NI,NDSN,NSC,NTRS,NOC,NUE,NVDA,NVR,ORLY,OXY,ODFL,OMC,ON,OKE,ORCL,PCAR,PKG,PH,PAYX,PNR,PEP,PFE,PCG,PNW,PXD,PNC,POOL,PPG,PPL,PFG,PG,PGR,PLD,PRU,PEG,PTC,PSA,PHM,PWR,QCOM,DGX,RL,RJF,RTX,O,REG,REGN,RF,RSG,RMD,RVTY,RHI,ROK,ROL,ROP,ROST,RCL,SPGI,SBAC,SLB,SEE,SRE,SHW,SPG,SWKS,SJM,SNA,SO,LUV,SWK,SBUX,STT,STLD,STE,SYK,SNPS,SYY,TROW,TTWO,TPR,TGT,TDY,TFX,TER,TXN,TXT,TMO,TJX,TSCO,TT,TRV,TRMB,TFC,TYL,TSN,USB,UDR,UNP,UPS,URI,UNH,UHS,VLO,VTR,VRSN,VZ,VRTX,VFC,VTRS,VMC,WAB,WBA,WMT,WM,WAT,WEC,WFC,WELL,WST,WDC,WY,WHR,WMB,WTW,GWW,XEL,YUM,ZBRA,ZBH,ZION
MMM,1.0,0.4933766317558998,0.42377178270416577,0.4423744009004226,0.3068019411176342,0.4348373382108355,0.427114960749749,0.5391883402976991,0.3173802834718195,0.5037755948269161,0.4952701136912839,0.5749650902861277,0.3098212330740666,0.41362791723266135,0.49581062113346386,0.4697460236145281,0.3060078822277571,0.42732545535223004,0.5177292833194818,0.38854982013963674,0.3483003679315431,0.31390852901353555,0.4477314668613504,0.37532158119048536,0.5531238776332783,0.35905065361647587,0.30136100324801385,0.6003704278940375,0.39893473632360843,0.5418232086415349,0.4693436407911082,0.41250826386120665,0.4057984085832247,0.39791541167735284,0.40342009610253027,0.45882972879872286,0.4402376115728442,0.43451922656728653,0.45423391901157656,0.43804011005642635,0.42900304296470443,0.3813437656152116,0.4521191184269758,0.575104565195784,0.2459340899043592,0.4477076301208701,0.4777682141358878,0.49002047161874857,0.4228135378670237,0.3943119565869051,0.40391544177689065,0.45944649364891493,0.398180611651982,0.3610547925944025,0.35035713158709725,0.27680378257799343,0.5128779143687235,0.535843793736814,0.47129971025291856,0.3182931311585887,0.520948569374799,0.4765320066750553,0.40259262016457364,0.35470923244619357,0.4356593946636931,0.33424010144099486,0.4509138328446141,0.3751722208620901,0.43228612682895096,0.3198327407951116,0.4880153543340803,0.4072127804756517,0.4317986811161607,0.42596117222464996,0.6064619897429482,0.37548066947316916,0.29313459426037697,0.2914962652025164,0.3491699906037741,0.5253861880097468,0.5212704324783959,0.4919857121688276,0.3334901146449488,0.3961439085159355,0.5494765872109101,0.5327306470597687,0.5055068023767971,0.46418323462459926,0.34073578495274304,0.34239053416748394,0.487156389248743,0.46102418233228526,0.44139559330034234,0.48053467032521996,0.48587331496067426,0.3198402084581422,0.4594454341780176,0.38374209821874905,0.3800678122770912,0.36725459945195876,0.3831538577572284,0.44076810216296847,0.35994331517307265,0.4392718075773519,0.36802141510578,0.30677701785688516,0.5375068117282452,0.5614826077790281,0.41116096343047576,0.4139296203922296,0.5682729401159167,0.39859008925551753,0.3393442377534196,0.530876837004902,0.4664561955378965,0.40369898081921185,0.5345734418568893,0.30365978861445964,0.4085634062565104,0.6147846650029503,0.4466446976745695,0.3825906307823646,0.569333399726792,0.43423610649289235,0.5876434573137478,0.6366857278943322,0.41899003646549127,0.5870121274534343,0.39612351139238483,0.3469661726691005,0.33943330508404246,0.39321220860101774,0.4017196637432433,0.6511565744606322,0.3922776793271677,0.41407697001579236,0.34439313180481745,0.48473262724519106,0.26876452248419247,0.4495287053135862,0.4461266008577624,0.4189834054753574,0.44827889654710956,0.41929680017319276,0.40461154827345186,0.415439540634692,0.5082482017700988,0.5283950669311319,0.35466002774557953,0.42929030315239053,0.4158738578065813,0.5280722089758328,0.45047136464167814,0.5527840349922871,0.43610443569047785,0.36282386071638234,0.433832068497793,0.5130699925329315,0.4930401850429861,0.42456926477118767,0.606635055579858,0.42994561771521095,0.3812493469908099,0.43098338618487403,0.34962674012723016,0.5216379188659541,0.5598251661341995,0.33278508718791483,0.574706599732887,0.3415794167089178,0.5574290083779635,0.4319060170642371,0.5247549160685222,0.4453602233908711,0.4018768224744065,0.43208128985402083,0.42284085098810714,0.4586324155737157,0.3537320684646954,0.432423204376546,0.32823895125017594,0.5141700345366237,0.6427381573909313,0.3326733463941352,0.49039510646528894,0.4597757413653515,0.32106065945421375,0.41591833471743445,0.5230526602751197,0.5805959871331295,0.3744747097923803,0.6899303234790046,0.2655182857501489,0.29021554801952043,0.4811089531212013,0.5093395633935277,0.5539229192057992,0.4800077844436485,0.4390559690076457,0.3405594433760434,0.5513185292065449,0.4199814998233323,0.4738001779847636,0.4724047263924092,0.5316098988408282,0.5127223966393595,0.3956649735656497,0.522877608041504,0.39837057009214,0.381609725472053,0.4783134804976443,0.4397561616420813,0.4481878718561145,0.46393919056290556,0.3192244772652454,0.42422545322767147,0.3616133244240631,0.4342062933328525,0.42657899647639985,0.5197036164103314,0.58661580719457,0.440191070000172,0.5766266404445808,0.4879686757591899,0.4915873252727666,0.41150113937629057,0.5044274881851968,0.48320250567376505,0.4515425075006009,0.5169847404838818,0.3018809182117091,0.399539389151568,0.42613772750283235,0.37912060069572906,0.45619774285040465,0.37433108029347834,0.543338984409441,0.4848478391820267,0.3925121589136672,0.45365203824046035,0.4032029716192607,0.4853954106436802,0.4358198007487871,0.49360241369170177,0.3963090955714387,0.4239128719572073,0.24779879627393603,0.4813091646016119,0.5209036800783425,0.3838014426321255,0.4350947094295692,0.4256522373782307,0.45909574485550475,0.15159582844224526,0.4096743870348531,0.47546072212426294,0.4336867207537863,0.5478560939655903,0.5492282585296454,0.550443160254961,0.44520754237420473,0.5051349858275743,0.3804769795627429,0.40514952483943667,0.3883064389883563,0.42032139790479683,0.4203976243579515,0.5236940185886566,0.3370682394783487,0.40962395291931153,0.4667496380001799,0.6047992621554986,0.4994897132050802,0.6286725300719754,0.5484690482102034,0.5711310339671968,0.4695179377927577,0.4533168068224009,0.21549046100019023,0.42311450398959344,0.42289364959408354,0.4978759519556792,0.4420787531320859,0.615313898731356,0.4157313828911801,0.5500180227879766,0.4804773814486339,0.4835746331039574,0.46364674314376914,0.5378668090299512,0.4161985824936806,0.3911106135006995,0.4331385442292053,0.4317564235098334,0.3940124063958801,0.4230005165182133,0.36878632860183763,0.45264904462771915,0.5541388776387368,0.6077704145371656,0.42487985787238053,0.45197857191946095,0.2598113437878519,0.4478827902366692,0.4549437767588454,0.36952814092180086,0.393854254939511,0.518228770832611,0.5945495803882408,0.443676365304476,0.5739989685881218,0.4185992029588001,0.44195953432415647,0.5044706963558323,0.2676936103642127,0.46958120571584644,0.420421433805932,0.4324453100274146,0.49027054068420367,0.4548520650220179,0.3623058903196401,0.34018857204128594,0.5776145703566425,0.3868476088221618,0.4302935615664895,0.5969853743251956,0.46943081331960385,0.5213717959266353,0.4713991548886861,0.4082131140153072,0.48100299919653006,0.3955197814954741,0.4325022081925136,0.5987729727768791,0.28636338674862555,0.4876583090349467,0.4197789986922842,0.4829356093493377,0.4534831636103054,0.44993208866951734,0.4700944286086157,0.5295998292694416,0.4823949180977777,0.45774237101784987,0.37475045942030877,0.5877295873503157,0.5052488010998196,0.4130349342456341,0.5216573999487727,0.3369560226456308,0.3467949243360746,0.5302029503651761,0.4568390708192284,0.545394734893803,0.5510285776244469,0.4495575042112422,0.4049869382783034,0.3619197705909479,0.41359295790916834,0.399435201597593,0.37154311785611094,0.4322951987934126,0.26061751004958716,0.49401499495676854,0.35752140755935724,0.4606465957947938,0.5064642002949584,0.44295717236492266,0.3932245054243801,0.4748230596304547,0.4410879225462703,0.3972972776800354,0.49395937129141776,0.39749698638050274,0.3757910684927695,0.3762033428722601,0.5632704361880339,0.5155247548198194,0.314569175865698,0.4008540368079955,0.5389688742373384,0.3108750499440048,0.4609693139499253,0.42937397130521815,0.4151211921541651,0.4534519210895875
AOS,0.4933766317558998,1.0,0.3179454223786387,0.3632217624683565,0.29496352999457853,0.35995669207902625,0.38946976644976666,0.4299301298593683,0.29908826861307186,0.42856413732366344,0.44309797063216955,0.47195796218530656,0.2883600283525634,0.40389458544607454,0.45623765537852745,0.438245599634971,0.2978726034118807,0.3278797283429526,0.4378959186149908,0.2569018577418657,0.329255074813683,0.3250747331435513,0.33173895719978097,0.268164382624183,0.4709457736006535,0.3212738016519124,0.29628064022034467,0.5368736405549421,0.3078471323321193,0.4868607775006341,0.4198956543680978,0.39749406575616547,0.34212468866769474,0.29987703090606777,0.34945542844907374,0.40692044200561095,0.3776150165352632,0.3871551717909495,0.3497547372182228,0.36746302692263777,0.3998775782517051,0.3307986493125299,0.43263926193310276,0.4869285662604247,0.2577174856243636,0.36104450348206035,0.4229546187738958,0.41791882759229937,0.38815587227358955,0.29139771708154516,0.31255608389299844,0.40230979865888516,0.3674419953025222,0.3495414396672654,0.32671378357960396,0.2530475045676247,0.49052531819794437,0.4629948039582849,0.3793339668174242,0.30139959350764334,0.4764599539653819,0.44381513918250387,0.3411775714809014,0.2864036691888653,0.4118148251170472,0.2874911901413786,0.40922416395141115,0.3689659008077846,0.4241943899125011,0.2262951125256886,0.4604992334004628,0.3373064208121303,0.3915002393169685,0.36949098291628046,0.5011956675388243,0.3149384456849554,0.2623046893375047,0.25044152096718114,0.34594019592559255,0.46425647609598636,0.38952849927231215,0.4044692691621901,0.26587073957391794,0.3338792385049579,0.4688155972595861,0.4760808243249967,0.399354608196373,0.4096467831666109,0.2599048122463058,0.2821630016407211,0.34806534789253485,0.4121618021479533,0.3101419433674514,0.4217742442894924,0.4403525490846809,0.2509755775748598,0.3433854651170186,0.27346701581179683,0.3032715927955832,0.32382568066843154,0.34470463298518833,0.3930519612673321,0.3860305830314958,0.38155746958217945,0.31663532425265684,0.2888136357355648,0.4757778098392569,0.49497290898868507,0.35541530777362235,0.4513606586185262,0.48233405642109056,0.3676524941024638,0.2949796285023045,0.46010249637738165,0.385710206853827,0.31749697492923257,0.4328837959931631,0.2903916055259008,0.2911657028133946,0.5383609670916139,0.3296687054693802,0.2587345135928643,0.4717178760977537,0.36202687194259847,0.5002080722179937,0.5409099953601494,0.3649294603712276,0.46785222061059417,0.30426883734652854,0.2653431954508608,0.3100811215049557,0.2928583145386166,0.31259903234190944,0.5193273967259471,0.28166751436288656,0.3307727502604393,0.30572023963830314,0.44388885152572893,0.24899270481526925,0.42906145028950204,0.42269257735024873,0.38946130759608244,0.3663869703796426,0.3377808456653917,0.30570458602276185,0.31895968449378537,0.45325553697861304,0.38504776808228963,0.3364180062348629,0.39667483645511453,0.3996242146525436,0.46665037557919875,0.41269607384840995,0.4736703774720859,0.37554960322491004,0.28281170762053254,0.3822838778493365,0.42007944638589245,0.44149284403431877,0.3922124819875663,0.5213451625053673,0.3650243845754128,0.35796789826946696,0.3949583530080435,0.3029424035746829,0.4098547933480752,0.4268748409134521,0.24718187168193315,0.48472993302512174,0.2912371524851288,0.4699617027251144,0.38602704755279277,0.44785027838182007,0.35755378926073633,0.3456596822223272,0.36928958135620077,0.40775299287473826,0.3970779182486626,0.26999158690508446,0.34450075162969496,0.3286659249466529,0.4613876139916513,0.49503720194028233,0.24821253538610527,0.4654391634184221,0.3568478948542494,0.2588424425912209,0.362509842653489,0.40667768729486353,0.5423847643542042,0.3353750750733338,0.5606402094412086,0.2619369997724995,0.28943676967628484,0.40606415199212054,0.42982676736386055,0.4561930163968315,0.4081512225900114,0.36540720025754525,0.30104418818015666,0.48490814413814737,0.34218219330089594,0.4489044851359288,0.4354863508738962,0.47261622546822185,0.3350002537196477,0.36221960852218926,0.4769982040555496,0.3498663588508893,0.2767006808800333,0.4200689532161416,0.31147395497854946,0.41623734234808624,0.414356757655983,0.26806239686543537,0.38595329220352526,0.3119464133449744,0.4112730083789067,0.45137727037044717,0.44776739464973797,0.4834631383922862,0.3439126840790898,0.47722959998245496,0.45808953568678135,0.4435974760864296,0.3381238678842296,0.46592951626904805,0.40388359032098753,0.46519673618308954,0.5007364612527254,0.2986109060431669,0.2881551092726347,0.33883557897002015,0.324208746539155,0.34863922842184203,0.2993152791521916,0.4669881188328246,0.4398808257137969,0.36138625873190733,0.4153841482276551,0.39045789841035544,0.3868936356835413,0.42858183430053304,0.45844297715589133,0.29869303940925884,0.32452553253148925,0.22728562208248088,0.43639283967958814,0.446363615917809,0.3384976516270964,0.3665650301574232,0.35030224211918926,0.412103435516916,0.13394013438828928,0.30544772472789805,0.41576133478399724,0.35070342064944626,0.4928664033879547,0.47087872185849194,0.4909050865473869,0.3469696017007335,0.43811987615694686,0.35401028745342616,0.4004965084969659,0.35676398214476596,0.32945028435220797,0.4470347722515243,0.4351095111400636,0.35071329172836485,0.33363438265924306,0.38713412932615526,0.544502818138846,0.4429082741389492,0.5410899702044885,0.44671228744428926,0.528831112207635,0.32115965696822174,0.3236409967723688,0.1646575678799635,0.3181068993709147,0.3437586254696642,0.41942732395627796,0.43866925571201976,0.5240890003050199,0.3197488181767662,0.4736446647668322,0.324033621295032,0.4142045370574731,0.4549166305922189,0.4637077329076686,0.31491677445116867,0.3933074240422615,0.4113673491101615,0.46024480157525,0.3900457583338286,0.36108169400937834,0.3135296093609622,0.4280356225190806,0.500986013767099,0.47654050300617756,0.4099090695148734,0.4227276181078828,0.27061566801189635,0.39273253968679267,0.41654580706973054,0.31874668123457,0.37880089380711185,0.4657175132609481,0.5310460948712782,0.42732467877799407,0.5011552816698464,0.3877202415094029,0.4017461682319551,0.4406859190490472,0.2564695541174145,0.37922783776728397,0.392428244726003,0.3272654933614913,0.4348143114794846,0.4201160972270677,0.3597258192398594,0.2512296911418373,0.5071333181466812,0.2702188239613242,0.40989550382580153,0.516286304905216,0.4113357623269037,0.45676936689658704,0.4155687773537989,0.38421732282215654,0.37669846986510114,0.36055047916847793,0.35564890263653165,0.5225696895517934,0.29042743926372944,0.43603793463686563,0.38172780349055074,0.4326147575035402,0.40233916985575835,0.4173459401507209,0.43267740604539995,0.46078525197468184,0.42504492035081504,0.41065393728427557,0.3753757631202857,0.514195156480676,0.4265720430425552,0.38090763489744045,0.45549522272147197,0.3416725082325208,0.30478118177955366,0.4485498760459903,0.43228730777740215,0.47373530539914954,0.4456895263389497,0.4472440122397046,0.32817288456197297,0.322664145922215,0.3682949273575728,0.3646904195107402,0.323281389088572,0.33474320206057273,0.24890114068257085,0.42747001832673004,0.3200763916185516,0.46160972199002925,0.4872377003624,0.3560435879831734,0.32135976877599853,0.4134799440271944,0.3657044058106723,0.28420069440103907,0.4361811332871154,0.36730760175770855,0.3775731712268062,0.37798006042504273,0.49307102011034515,0.46019367892494556,0.2738482438631264,0.35809267716649396,0.46985357218225693,0.23680998950472623,0.38264301546793467,0.41481028237650464,0.3313751843856187,0.4055196553091157
ABT,0.42377178270416577,0.3179454223786387,1.0,0.37892318932778873,0.2797012890265403,0.31456743605124127,0.36994251921326343,0.45000305812404756,0.2340431163476114,0.3269632667924101,0.39604272709065497,0.43103182432152526,0.22789569306549734,0.2729893425046435,0.3473163816019802,0.3535493730889647,0.2936389914340111,0.38598163628617704,0.36426969387810504,0.30599366341340634,0.2622884962628905,0.2672952840396057,0.40878578806965316,0.35336578521629597,0.3863836717611866,0.25545303252251605,0.2750073362184733,0.423555018653034,0.4538966870140687,0.3763846784811478,0.3690528594323082,0.3561556180642469,0.35964724613184557,0.22776492068622325,0.3276886237045453,0.34843975679052114,0.3316264800556737,0.3745318636320189,0.38110589450949656,0.3730953483050266,0.3579502969247909,0.3084991479664114,0.32434161597277994,0.40241183734362523,0.209818777525202,0.2607690039658299,0.376745041696823,0.3243388968684481,0.27385931180713413,0.4978398721634937,0.5016089750110652,0.37010923973953075,0.27698513320088797,0.3794708929208224,0.40668743935168694,0.3458810585040317,0.40576132442393725,0.37377127933047644,0.35459093156594185,0.25219207764153506,0.30092083203056685,0.3059314452319781,0.40820933383250013,0.4357847992363895,0.40529445175971834,0.2272934088581625,0.31195571206184763,0.3332420421552886,0.30800226431888544,0.2936810900782397,0.31370004798172285,0.3950623755675536,0.285198446587491,0.2777718626515124,0.3380527695358319,0.39578934972554153,0.28422250428713475,0.2954445949505392,0.37840330305447595,0.37725825221396647,0.3581490337872048,0.3745443434375061,0.3287898100653854,0.33909518785074594,0.41357181151947453,0.4215741549887995,0.37302138198044,0.33008554316453975,0.30751878375569575,0.3615931265397307,0.42154993914609085,0.3444655907104035,0.4051295047860431,0.36397967564683537,0.31769908874665287,0.28089859932000033,0.29354049976252156,0.38863821966478473,0.29753386045393104,0.362915744588431,0.31171305579404907,0.29056972385235,0.30564153021258134,0.3791050268651172,0.22993345784869704,0.25431018061916266,0.3675610798336338,0.3170643544505497,0.3464210244000043,0.29229048895484605,0.4912350919282171,0.28295038594118344,0.30213313122006763,0.2933763358405884,0.3949884803931873,0.23424951336330155,0.3826024592549056,0.24672227185323625,0.3825037813232441,0.38576084557252505,0.3672229245045846,0.3539998876093904,0.3740219511304116,0.29494731734933705,0.35085345047226957,0.4072120288951202,0.3271743295113299,0.45822052546058806,0.3268874591625954,0.40664733495563854,0.28312774538468083,0.3836391359833024,0.49506130664722775,0.40750448483922574,0.356738857302268,0.23402703539234604,0.2503266473466202,0.4036537911214348,0.19733256749157932,0.30601675191876565,0.31650618629762933,0.33984978450470454,0.3282462666749802,0.37665815699090366,0.3826565462139945,0.36905009958834145,0.34235085015677347,0.3562224020577869,0.22871583903663525,0.37760041578591647,0.3264518997135701,0.38088976987349643,0.2831938286014319,0.35264939684464974,0.27741985236016986,0.34578896958902666,0.3728190231553603,0.42462309063021736,0.3392537342097528,0.2660110404108561,0.41358073826854697,0.26168542403131767,0.2687919489157204,0.33488953597087584,0.2723884032959448,0.38679490172166087,0.3532697739936148,0.34730163613909737,0.3929240979396396,0.37870387835196345,0.38857563500715886,0.37613171865767153,0.3689831804174181,0.26594825909950803,0.25137978965550334,0.31979189240140415,0.3053425430739308,0.4140064079454687,0.34212453189836434,0.2519378950740991,0.3494232527627701,0.40012406807852224,0.418982072010053,0.31807281350458727,0.287479482525484,0.32372832195697704,0.3218764543839682,0.25840769086018894,0.394853134451928,0.3870247379694524,0.4157745356837532,0.43290469471236726,0.2845772443312147,0.2987410076169239,0.3855878486500101,0.37472914725910444,0.32438620531837653,0.3115108226255792,0.41319762582772573,0.3423208722137208,0.3873570046379553,0.29302397207986425,0.31675677268471664,0.3803769462500471,0.3398075364188957,0.534777580654747,0.25957768816963206,0.3695283383557797,0.2580965494421865,0.3512514769847405,0.3118068694562714,0.3876302675618704,0.2471450053463008,0.34734335173651626,0.24984789229931312,0.311056302590758,0.3816870662567451,0.3186606668891002,0.2896057886816677,0.3487839815021976,0.4360361152011621,0.3560883269478766,0.4029345071243771,0.35702394530352677,0.32460400438035636,0.23411645035357354,0.3127448777885957,0.4147324465069255,0.3136389948328037,0.34508614091969286,0.28842133668740016,0.3929786558312622,0.3371879862527988,0.39804394342431604,0.4742967530412625,0.4635303658496448,0.362609959698031,0.3963769578649388,0.24905570137825073,0.3537036418967521,0.291982703360645,0.4307229165691058,0.33434012432183907,0.2996737754072853,0.27011592011375113,0.384271732853104,0.1976924166864946,0.3926403211946135,0.37973737122525225,0.2166265276259172,0.3205833338280296,0.29134578100582437,0.31146923689007616,0.10698598850349793,0.3946421969143317,0.36277510342876407,0.378157869434907,0.3691125813167121,0.3675909017693172,0.417153219738719,0.352233336973075,0.29849186966460106,0.2894099613411394,0.2910191315822926,0.31141305338023717,0.251858982553023,0.2929458531676776,0.35235580377076425,0.240193315994222,0.28111189162685774,0.366839565629044,0.3795532432822109,0.3527592253550396,0.3915351894789031,0.45019706313324337,0.36401905640662946,0.4306646599024808,0.4740423234528871,0.215983189674913,0.3669879089584103,0.24616173509292444,0.34242150229173957,0.33286213228532563,0.41638363440587867,0.3635532278459319,0.35523332081533765,0.43673321233680595,0.39376528376273334,0.3293638255375602,0.3744345152392928,0.35831317806086993,0.31848783844347683,0.32033974740567356,0.30197094588904994,0.26863689205160124,0.32498094479897865,0.381002060550315,0.2839877017484231,0.40047921730867886,0.4088796125948954,0.29596322812402487,0.2734797225738961,0.3135895580757665,0.28997129064702637,0.3757216328402645,0.38396443475681624,0.36560040672779864,0.33725649063823776,0.3658408851568404,0.361980093043851,0.4011933035351118,0.3217033568014703,0.28992618727551833,0.43210604873301395,0.21031222957318904,0.25566864381800225,0.2635757866196509,0.36461612679378486,0.3772404818139482,0.24855939510815755,0.25889396413556015,0.2949587545938035,0.37527880415980075,0.3856661117024334,0.3104170442433368,0.3860540035502929,0.36277430676089534,0.35217002581954143,0.24687020338133223,0.4309328059322986,0.4881219052823196,0.36887034798076657,0.3208350032700221,0.4301270569210574,0.2517308911545876,0.303916417096738,0.31120890105755916,0.3621952251842209,0.43194322310157607,0.31318221272945584,0.3568487371534611,0.30460559862776665,0.4931158377266013,0.34833166711027674,0.2683963177704465,0.37403055557505704,0.3661441136830432,0.295166712209447,0.3546167644987171,0.31461202619215883,0.2429902102714557,0.33927361598417743,0.3177365219882887,0.3603597033388676,0.39893172375745495,0.29916191349143334,0.38927513489316284,0.30662077422069084,0.24752017947980953,0.2589415621906235,0.31420437001261053,0.36471176027389535,0.32694414485453493,0.35311933163738884,0.32791292716747833,0.31999733835115834,0.3119520334877722,0.35432678430067405,0.35873539242604596,0.4021968760640723,0.38076928148965455,0.39950259221157675,0.32911278816005907,0.2627961151906701,0.3960657534909645,0.2655724236908067,0.3780984943648949,0.34395119673923724,0.22475662351507594,0.34502071891230146,0.3799551409191911,0.32437084117386394,0.35424968391285344,0.3337493041737861,0.41359102388570895,0.2663172541831979
